isin;date;cleanPrice;dirtyPrice;volume;transactions
CI0000004487;2026-06-08;7500;7692.76;0;0
CI0000004701;2026-06-08;3333;3333.00;0;0
CI0000004719;2026-06-08;5969;6251.21;0;0
CI0000004834;2026-06-08;7500;7790.96;0;0
CI0000004891;2026-06-08;7300;7560.65;0;0
CI0000004925;2026-06-08;10000;10281.26;0;0
CI0000004974;2026-06-08;10000;10205.29;0;0
CI0000005005;2026-06-08;2114;2136.37;0;0
CI0000005096;2026-06-08;10000;10122.88;0;0
CI0000005179;2026-06-08;10000;10063.01;0;0
CI0000005310;2026-06-08;10000;10554.16;0;0
CI0000005385;2026-06-08;8000;8388.84;0;0
CI0000005393;2026-06-08;8750;9182.83;0;0
CI0000005401;2026-06-08;8947;9397.27;0;0
CI0000005641;2026-06-08;10700;11077.70;0;0
CI0000005658;2026-06-08;10500;10750.48;0;0
CI0000005674;2026-06-08;10000;10053.11;0;0
CI0000005880;2026-06-08;10000;10273.99;0;0
CI0000005948;2026-06-08;12500;12826.92;0;0
CI0000006235;2026-06-08;8600;8726.03;0;0
CI0000006383;2026-06-08;10000;10036.16;0;0
CI0000006680;2026-06-08;10500;11004.33;0;0
CI0000006698;2026-06-08;10000;10512.88;1005;9950000
CI0000006904;2026-06-08;9900;10286.33;450;4455000
CI0000006912;2026-06-08;10000;10392.88;0;0
CI0000007142;2026-06-08;10000;10284.49;0;0
CI0000007159;2026-06-08;10000;10289.32;0;0
CI0000007183;2026-06-08;9375;9397.16;0;0
CI0000007191;2026-06-08;7500;7517.12;0;0
CI0000007357;2026-06-08;9700;9821.23;0;0
CI0000007365;2026-06-08;10000;10123.29;0;0
CI0000007696;2026-06-08;12100;12623.73;0;0
CI0000007704;2026-06-08;10000;10261.37;0;0
CI0000007878;2026-06-08;10000;10462.30;0;0
CI0000007886;2026-06-08;9900;10161.37;0;0
CI0000008397;2026-06-08;9700;10024.90;0;0
CI0000008405;2026-06-08;9800;10130.41;0;0
CI0000008439;2026-06-08;10000;10156.71;0;0
CI0000008637;2026-06-08;9900;10026.49;0;0
CI0000008868;2026-06-08;10000;10151.95;0;0
CI0000008876;2026-06-08;10000;10154.52;0;0
CI0000008884;2026-06-08;10000;10316.44;0;0
CI0000009254;2026-06-08;8095;8218.18;0;0
CI0000009262;2026-06-08;8095;8218.18;0;0
CI0000009437;2026-06-08;10000;10496.25;0;0
CI0000009445;2026-06-08;10000;10504.66;0;0
CI0000009635;2026-06-08;9444;9501.92;0;0
ML0000001197;2026-06-08;4620;4855.78;0;0
ML0000001312;2026-06-08;3933;3985.00;0;0
ML0000001544;2026-06-08;4000;4135.34;0;0
ML0000001668;2026-06-08;6250;6308.99;0;0
ML0000001932;2026-06-08;10000;10465.42;0;0
ML0000002112;2026-06-08;9795;10107.41;0;0
ML0000002120;2026-06-08;10000;10307.45;0;0
ML0000002369;2026-06-08;10000;10108.71;0;0
ML0000002542;2026-06-08;9800;10360.96;0;0
ML0000002930;2026-06-08;10000;10113.97;0;0
ML0000003193;2026-06-08;10000;10255.62;0;0
ML0000003318;2026-06-08;10000;10407.36;0;0
ML0000003326;2026-06-08;10000;10394.92;0;0
ML0000003573;2026-06-08;10000;10129.21;0;0
ML0000003581;2026-06-08;10000;10125.26;0;0
ML0000003870;2026-06-08;10000;10532.97;0;0
ML0000003888;2026-06-08;10000;10516.70;0;0
NE0000000940;2026-06-08;9900;10453.84;0;0
NE0000001088;2026-06-08;3892;4114.25;0;0
NE0000001344;2026-06-08;7500;7872.82;0;0
NE0000001492;2026-06-08;11550;11558.42;0;0
NE0000001625;2026-06-08;8955;9221.89;0;0
NE0000001914;2026-06-08;7500;7949.49;0;0
NE0000002326;2026-06-08;10000;10274.85;0;0
NE0000002417;2026-06-08;10000;10193.48;0;0
SN0000000985;2026-06-08;10000;10220.44;0;0
SN0000001371;2026-06-08;3000;3077.03;0;0
SN0000001454;2026-06-08;3000;3027.05;0;0
SN0000002239;2026-06-08;10000;10262.45;0;0
SN0000002395;2026-06-08;9800;9915.76;0;0
SN0000002403;2026-06-08;10000;10118.65;0;0
SN0000002411;2026-06-08;10000;10122.51;0;0
SN0000002726;2026-06-08;9700;9893.67;0;0
SN0000002734;2026-06-08;9999;10197.40;0;0
SN0000002742;2026-06-08;10000;10204.70;0;0
SN0000002916;2026-06-08;10000;10205.46;0;0
SN0000002924;2026-06-08;10000;10212.03;0;0
SN0000002932;2026-06-08;10000;10218.60;0;0
SN0000002965;2026-06-08;10000;10232.82;0;0
SN0000002973;2026-06-08;9950;10189.78;0;0
SN0000003310;2026-06-08;6844;6917.44;0;0
SN0000003484;2026-06-08;10000;10083.61;0;0
SN0000003922;2026-06-08;9950;10042.68;0;0
SN0000003930;2026-06-08;10000;10288.07;0;0
SN0000003948;2026-06-08;9700;9797.75;0;0
SN0000003955;2026-06-08;10000;10100.64;0;0
SN0000004037;2026-06-08;9800;10061.66;0;0
SN0000004045;2026-06-08;10000;10269.83;0;0
SN0000004052;2026-06-08;9800;10075.97;0;0
SN0000004060;2026-06-08;9500;9784.14;0;0
SN0000004243;2026-06-08;9286;9358.11;0;0
SN0000004250;2026-06-08;9286;9367.12;0;0
SN0000004268;2026-06-08;9950;10040.93;0;0
SN0000004276;2026-06-08;9950;10043.77;0;0
SN0000004284;2026-06-08;9800;9895.90;0;0
SN0000004292;2026-06-08;10000;10098.74;0;0
TG0000000744;2026-06-08;10300;10499.31;0;0
TG0000000801;2026-06-08;10000;10252.10;0;0
TG0000000934;2026-06-08;2500;2649.16;0;0
TG0000000991;2026-06-08;2917;2927.38;0;0
TG0000001213;2026-06-08;4125;4240.11;0;0
TG0000001221;2026-06-08;5333;5482.80;0;0
TG0000001304;2026-06-08;11500;11759.89;0;0
TG0000001585;2026-06-08;4618;4632.84;0;0
TG0000001726;2026-06-08;5900;5942.00;0;0
TG0000001833;2026-06-08;7000;7205.37;0;0
TG0000001890;2026-06-08;10000;10335.34;0;0
TG0000002070;2026-06-08;10000;10210.64;0;0
TG0000002237;2026-06-08;4600;4661.00;0;0
TG0000003011;2026-06-08;10000;10233.43;0;0
TG0000003128;2026-06-08;6238;6264.98;0;0
TG0000003235;2026-06-08;10000;10166.11;0;0
TG0000003243;2026-06-08;10000;10169.97;0;0
TG0000003326;2026-06-08;10000;10006.56;0;0
TG0000003367;2026-06-08;9565;9877.70;0;0
TG0000003375;2026-06-08;9565;9967.05;0;0
TG0000003425;2026-06-08;10165;10221.81;0;0
TG0000003433;2026-06-08;9500;9569.70;0;0
BF0000000745;2026-06-09;10340;10571.63;0;0
BF0000001271;2026-06-09;9650;9760.11;0;0
BF0000001362;2026-06-09;11499;11609.11;0;0
BF0000001487;2026-06-09;3333;3380.69;0;0
BF0000001537;2026-06-09;4127;4240.04;0;0
BF0000001743;2026-06-09;9990;10266.52;0;0
BF0000001867;2026-06-09;9600;9734.24;0;0
BF0000002212;2026-06-09;9799;9970.20;0;0
BF0000002287;2026-06-09;10000;10042.80;0;0
BF0000002436;2026-06-09;10000;10248.62;0;0
BF0000002709;2026-06-09;10000;10099.84;0;0
BF0000002717;2026-06-09;9950;10056.56;0;0
BF0000002857;2026-06-09;6250;6273.78;0;0
BF0000003061;2026-06-09;10000;10058.21;0;0
BF0000003079;2026-06-09;10000;10060.52;0;0
BF0000003350;2026-06-09;9650;9671.20;0;0
BF0000003368;2026-06-09;10000;10022.17;0;0
BF0000003574;2026-06-09;10000;10239.78;0;0
BF0000004127;2026-06-09;10300;10381.15;0;0
BF0000004135;2026-06-09;10000;10155.10;0;0
BF0000004143;2026-06-09;9995;10078.61;0;0
BF0000004150;2026-06-09;10000;10086.07;0;0
BJ0000001418;2026-06-09;10000;10512.88;0;0
BJ0000001665;2026-06-09;10000;10150.68;0;0
BJ0000001673;2026-06-09;10000;10160.27;0;0
BJ0000001764;2026-06-09;10000;10497.81;0;0
BJ0000001947;2026-06-09;10000;10137.42;0;0
BJ0000001954;2026-06-09;10000;10149.48;0;0
BJ0000002598;2026-06-09;8800;9172.07;0;0
BJ0000002614;2026-06-09;8800;9089.38;0;0
BJ0000002655;2026-06-09;9980;10310.41;0;0
BJ0000002663;2026-06-09;10000;10338.67;0;0
CI0000001822;2026-06-09;10000;10101.92;0;0
CI0000001889;2026-06-09;10000;10580.30;0;0
CI0000002119;2026-06-09;10000;10329.75;0;0
CI0000002164;2026-06-09;10000;10265.42;0;0
CI0000002172;2026-06-09;10000;10277.27;0;0
CI0000002317;2026-06-09;9700;9817.83;0;0
CI0000002648;2026-06-09;9200;9712.88;0;0
CI0000002663;2026-06-09;10000;10000.00;0;0
CI0000002911;2026-06-09;3675;3724.93;0;0
CI0000002952;2026-06-09;10230;10787.67;0;0
CI0000003059;2026-06-09;10000;10524.59;0;0
CI0000003117;2026-06-09;10000;10460.00;0;0
CI0000003125;2026-06-09;2000;2074.04;0;0
CI0000003133;2026-06-09;1990;2048.92;0;0
CI0000003174;2026-06-09;2011;2070.43;0;0
CI0000003380;2026-06-09;2000;2047.26;0;0
CI0000003422;2026-06-09;10000;10160.49;0;0
CI0000003430;2026-06-09;10000;10163.26;0;0
CI0000003471;2026-06-09;4000;4000.00;0;0
CI0000003489;2026-06-09;4100;4327.55;0;0
CI0000003497;2026-06-09;6375;6736.68;0;0
CI0000003588;2026-06-09;10000;10075.97;0;0
CI0000003596;2026-06-09;9800;9874.68;0;0
CI0000003646;2026-06-09;6303;6621.24;0;0
CI0000003653;2026-06-09;4039;4239.22;0;0
CI0000003737;2026-06-09;6250;6537.93;0;0
CI0000003836;2026-06-09;4000;4158.90;0;0
CI0000003901;2026-06-09;4240;4382.38;0;0
CI0000003919;2026-06-09;6250;6476.30;0;0
CI0000003968;2026-06-09;3880;4007.76;0;0
CI0000004057;2026-06-09;4000;4105.51;0;0
CI0000004065;2026-06-09;7726;7893.71;0;0
CI0000004172;2026-06-09;4000;4058.48;0;0
CI0000004180;2026-06-09;6469;6561.95;0;0
CI0000004313;2026-06-09;10000;10042.90;0;0
CI0000004321;2026-06-09;10000;10043.64;0;0
CI0000004479;2026-06-09;6000;6327.98;0;0
CI0000004487;2026-06-09;7500;7693.97;0;0
CI0000004701;2026-06-09;3333;3333.70;0;0
CI0000004719;2026-06-09;5969;6252.17;0;0
CI0000004834;2026-06-09;7500;7792.17;0;0
CI0000004891;2026-06-09;7300;7561.86;0;0
CI0000004925;2026-06-09;10000;10282.88;0;0
CI0000004974;2026-06-09;10000;10206.90;0;0
CI0000005005;2026-06-09;2114;2136.68;0;0
CI0000005096;2026-06-09;10000;10124.45;8;80000
CI0000005179;2026-06-09;10000;10064.59;0;0
CI0000005310;2026-06-09;10000;10555.71;0;0
CI0000005385;2026-06-09;8000;8390.08;0;0
CI0000005393;2026-06-09;8750;9184.20;0;0
CI0000005401;2026-06-09;8947;9398.70;0;0
CI0000005641;2026-06-09;10700;11079.25;0;0
CI0000005658;2026-06-09;10500;10752.05;0;0
CI0000005674;2026-06-09;10000;10055.01;0;0
CI0000005880;2026-06-09;10000;10275.53;0;0
CI0000005948;2026-06-09;12500;12828.79;0;0
CI0000006235;2026-06-09;8600;8727.29;0;0
CI0000006383;2026-06-09;10000;10037.81;0;0
CI0000006680;2026-06-09;10500;11005.95;0;0
CI0000006698;2026-06-09;10000;10514.52;0;0
CI0000006904;2026-06-09;9900;10287.95;0;0
CI0000006912;2026-06-09;10000;10394.52;405;4010000
CI0000007142;2026-06-09;10000;10286.11;0;0
CI0000007159;2026-06-09;10000;10290.96;0;0
CI0000007183;2026-06-09;9375;9399.01;0;0
CI0000007191;2026-06-09;7500;7518.55;0;0
CI0000007357;2026-06-09;9700;9822.85;0;0
CI0000007365;2026-06-09;10000;10124.93;0;0
CI0000007696;2026-06-09;12100;12625.34;0;0
CI0000007704;2026-06-09;10000;10263.01;0;0
CI0000007878;2026-06-09;10000;10463.92;0;0
CI0000007886;2026-06-09;9900;10163.01;0;0
CI0000008397;2026-06-09;9700;10026.52;0;0
CI0000008405;2026-06-09;9800;10132.05;0;0
CI0000008439;2026-06-09;10000;10158.49;0;0
CI0000008637;2026-06-09;9900;10028.84;0;0
CI0000008868;2026-06-09;10000;10153.56;0;0
CI0000008876;2026-06-09;10000;10156.16;0;0
CI0000008884;2026-06-09;10000;10318.44;0;0
CI0000009254;2026-06-09;8095;8219.72;0;0
CI0000009262;2026-06-09;8095;8219.72;0;0
CI0000009437;2026-06-09;10000;10497.86;0;0
CI0000009445;2026-06-09;10000;10506.30;0;0
CI0000009635;2026-06-09;9444;9503.78;0;0
ML0000001197;2026-06-09;4620;4856.49;0;0
ML0000001312;2026-06-09;3933;3985.71;0;0
ML0000001544;2026-06-09;4000;4136.05;0;0
ML0000001668;2026-06-09;6250;6310.10;0;0
ML0000001932;2026-06-09;10000;10467.12;0;0
ML0000002112;2026-06-09;9795;10109.14;0;0
ML0000002120;2026-06-09;10000;10309.15;0;0
ML0000002369;2026-06-09;10000;10110.47;0;0
ML0000002542;2026-06-09;9800;10362.74;0;0
ML0000002930;2026-06-09;10000;10115.75;0;0
ML0000003193;2026-06-09;10000;10256.44;0;0
ML0000003318;2026-06-09;10000;10409.15;0;0
ML0000003326;2026-06-09;10000;10396.66;0;0
ML0000003573;2026-06-09;10000;10131.00;0;0
ML0000003581;2026-06-09;10000;10127.00;0;0
ML0000003870;2026-06-09;10000;10534.77;0;0
ML0000003888;2026-06-09;10000;10518.44;0;0
NE0000000940;2026-06-09;9900;10455.62;0;0
NE0000001088;2026-06-09;3892;4114.96;0;0
NE0000001344;2026-06-09;7500;7874.12;0;0
NE0000001492;2026-06-09;11550;11560.11;0;0
NE0000001625;2026-06-09;8955;9223.41;0;0
NE0000001914;2026-06-09;7500;7950.77;0;0
NE0000002326;2026-06-09;10000;10276.66;0;0
NE0000002417;2026-06-09;10000;10195.29;0;0
SN0000000985;2026-06-09;10000;10222.10;0;0
SN0000001371;2026-06-09;3000;3077.57;0;0
SN0000001454;2026-06-09;3000;3027.59;0;0
SN0000002239;2026-06-09;10000;10264.08;0;0
SN0000002395;2026-06-09;9800;9917.39;0;0
SN0000002403;2026-06-09;10000;10120.33;0;0
SN0000002411;2026-06-09;10000;10124.24;0;0
SN0000002726;2026-06-09;9700;9895.37;0;0
SN0000002734;2026-06-09;9999;10199.14;0;0
SN0000002742;2026-06-09;10000;10206.49;0;0
SN0000002916;2026-06-09;10000;10207.18;0;0
SN0000002924;2026-06-09;10000;10213.81;0;0
SN0000002932;2026-06-09;10000;10220.44;0;0
SN0000002965;2026-06-09;10000;10234.48;0;0
SN0000002973;2026-06-09;9950;10191.49;0;0
SN0000003310;2026-06-09;6844;6918.61;0;0
SN0000003484;2026-06-09;10000;10085.46;0;0
SN0000003922;2026-06-09;9950;10044.43;0;0
SN0000003930;2026-06-09;10000;10289.89;0;0
SN0000003948;2026-06-09;9700;9799.59;0;0
SN0000003955;2026-06-09;10000;10102.54;0;0
SN0000004037;2026-06-09;9800;10063.43;0;0
SN0000004045;2026-06-09;10000;10271.66;0;0
SN0000004052;2026-06-09;9800;10077.83;0;0
SN0000004060;2026-06-09;9500;9786.06;0;0
SN0000004243;2026-06-09;9286;9360.01;0;0
SN0000004250;2026-06-09;9286;9369.26;0;0
SN0000004268;2026-06-09;9950;10042.68;0;0
SN0000004276;2026-06-09;9950;10045.57;0;0
SN0000004284;2026-06-09;9800;9897.75;0;0
SN0000004292;2026-06-09;10000;10100.64;0;0
TG0000000744;2026-06-09;10300;10501.10;0;0
TG0000000801;2026-06-09;10000;10253.72;0;0
TG0000000934;2026-06-09;2500;2649.58;0;0
TG0000000991;2026-06-09;2917;2927.85;0;0
TG0000001213;2026-06-09;4125;4240.79;0;0
TG0000001221;2026-06-09;5333;5483.69;0;0
TG0000001304;2026-06-09;11500;11761.66;0;0
TG0000001585;2026-06-09;4618;4633.54;0;0
TG0000001726;2026-06-09;5900;5942.98;0;0
TG0000001833;2026-06-09;7000;7000.00;0;0
TG0000001890;2026-06-09;10000;10336.99;0;0
TG0000002070;2026-06-09;10000;10212.32;0;0
TG0000002237;2026-06-09;4600;4661.76;0;0
TG0000003011;2026-06-09;10000;10235.22;54;540000
TG0000003128;2026-06-09;6238;6266.40;0;0
TG0000003235;2026-06-09;10000;10167.88;0;0
TG0000003243;2026-06-09;10000;10171.78;85;850000
TG0000003326;2026-06-09;10000;10008.20;0;0
TG0000003367;2026-06-09;9565;9879.54;0;0
TG0000003375;2026-06-09;9565;9969.41;0;0
TG0000003425;2026-06-09;10165;10223.91;0;0
TG0000003433;2026-06-09;9500;9572.28;0;0
BF0000000745;2026-06-10;10340;10573.43;0;0
BF0000001271;2026-06-10;9650;9761.89;0;0
BF0000001362;2026-06-10;11499;11610.89;0;0
BF0000001487;2026-06-10;3333;3381.27;0;0
BF0000001537;2026-06-10;4127;4240.78;0;0
BF0000001743;2026-06-10;9990;10268.31;0;0
BF0000001867;2026-06-10;9600;9736.01;0;0
BF0000002212;2026-06-10;9799;9971.91;0;0
BF0000002287;2026-06-10;10000;10044.51;0;0
BF0000002436;2026-06-10;10000;10250.28;0;0
BF0000002709;2026-06-10;10000;10101.56;0;0
BF0000002717;2026-06-10;9950;10058.33;0;0
BF0000002857;2026-06-10;6250;6274.97;0;0
BF0000003061;2026-06-10;10000;10059.92;0;0
BF0000003079;2026-06-10;10000;10062.30;0;0
BF0000003350;2026-06-10;9650;9672.96;0;0
BF0000003368;2026-06-10;10000;10024.02;0;0
BF0000003574;2026-06-10;10000;10241.71;0;0
BF0000004127;2026-06-10;10300;10382.95;0;0
BF0000004135;2026-06-10;10000;10157.16;21;212250
BF0000004143;2026-06-10;9995;10080.46;0;0
BF0000004150;2026-06-10;10000;10087.98;0;0
BJ0000001418;2026-06-10;10000;10514.66;0;0
BJ0000001665;2026-06-10;10000;10152.19;0;0
BJ0000001673;2026-06-10;10000;10161.88;0;0
BJ0000001764;2026-06-10;10000;10499.38;0;0
BJ0000001947;2026-06-10;10000;10138.99;0;0
BJ0000001954;2026-06-10;10000;10151.18;0;0
BJ0000002598;2026-06-10;8800;9174.24;0;0
BJ0000002614;2026-06-10;8800;9091.08;0;0
BJ0000002655;2026-06-10;9980;10312.05;0;0
BJ0000002663;2026-06-10;10000;10340.36;0;0
CI0000001822;2026-06-10;10000;10103.56;0;0
CI0000001889;2026-06-10;10000;10581.92;0;0
CI0000002119;2026-06-10;10000;10331.37;0;0
CI0000002164;2026-06-10;10000;10266.96;0;0
CI0000002172;2026-06-10;10000;10278.88;0;0
CI0000002317;2026-06-10;9700;9819.54;0;0
CI0000002648;2026-06-10;9200;9714.52;0;0
CI0000002663;2026-06-10;10000;10000.00;0;0
CI0000002911;2026-06-10;3675;3725.55;0;0
CI0000002952;2026-06-10;10230;10789.25;0;0
CI0000003059;2026-06-10;10000;10526.16;0;0
CI0000003117;2026-06-10;10000;10461.58;0;0
CI0000003125;2026-06-10;2000;2074.36;0;0
CI0000003133;2026-06-10;1990;2049.23;0;0
CI0000003174;2026-06-10;2011;2070.75;0;0
CI0000003380;2026-06-10;2000;2047.58;0;0
CI0000003422;2026-06-10;10000;10162.08;0;0
CI0000003430;2026-06-10;10000;10164.88;0;0
CI0000003471;2026-06-10;4000;4000.00;0;0
CI0000003489;2026-06-10;4100;4328.19;0;0
CI0000003497;2026-06-10;6375;6737.69;0;0
CI0000003588;2026-06-10;10000;10077.59;50000;500000000
CI0000003596;2026-06-10;9800;9876.27;0;0
CI0000003646;2026-06-10;6303;6622.25;0;0
CI0000003653;2026-06-10;4039;4239.85;0;0
CI0000003737;2026-06-10;6250;6538.94;0;0
CI0000003836;2026-06-10;4000;4159.54;0;0
CI0000003901;2026-06-10;4240;4383.01;0;0
CI0000003919;2026-06-10;6250;6477.31;0;0
CI0000003968;2026-06-10;3880;4008.39;0;0
CI0000004057;2026-06-10;4000;4106.15;0;0
CI0000004065;2026-06-10;7726;7894.72;0;0
CI0000004172;2026-06-10;4000;4059.11;0;0
CI0000004180;2026-06-10;6469;6562.96;0;0
CI0000004313;2026-06-10;10000;10044.49;0;0
CI0000004321;2026-06-10;10000;10045.26;0;0
CI0000004479;2026-06-10;6000;6328.93;0;0
CI0000004487;2026-06-10;7500;7695.18;0;0
CI0000004701;2026-06-10;3333;3334.24;0;0
CI0000004719;2026-06-10;5969;6253.12;0;0
CI0000004834;2026-06-10;7500;7793.38;0;0
CI0000004891;2026-06-10;7300;7563.08;0;0
CI0000004925;2026-06-10;10000;10284.49;0;0
CI0000004974;2026-06-10;10000;10208.52;0;0
CI0000005005;2026-06-10;2114;2137.00;0;0
CI0000005096;2026-06-10;10000;10126.03;100000;1000000000
CI0000005179;2026-06-10;10000;10066.16;0;0
CI0000005310;2026-06-10;10000;10557.26;0;0
CI0000005385;2026-06-10;8000;8391.32;0;0
CI0000005393;2026-06-10;8750;9185.58;0;0
CI0000005401;2026-06-10;8947;9400.13;0;0
CI0000005641;2026-06-10;10700;11080.79;0;0
CI0000005658;2026-06-10;10500;10753.63;0;0
CI0000005674;2026-06-10;10000;10056.90;0;0
CI0000005880;2026-06-10;10000;10277.08;0;0
CI0000005948;2026-06-10;12500;12830.66;0;0
CI0000006235;2026-06-10;8600;8728.55;0;0
CI0000006383;2026-06-10;10000;10039.45;0;0
CI0000006680;2026-06-10;10500;11007.56;0;0
CI0000006698;2026-06-10;9900;10416.16;1200;11880000
CI0000006904;2026-06-10;9900;10289.56;0;0
CI0000006912;2026-06-10;10000;10396.16;703;6960000
CI0000007142;2026-06-10;10000;10287.73;0;0
CI0000007159;2026-06-10;10000;10292.60;0;0
CI0000007183;2026-06-10;9375;9400.86;0;0
CI0000007191;2026-06-10;7500;7519.97;0;0
CI0000007357;2026-06-10;9700;9824.47;0;0
CI0000007365;2026-06-10;10000;10126.58;0;0
CI0000007696;2026-06-10;12100;12626.96;0;0
CI0000007704;2026-06-10;10000;10264.66;0;0
CI0000007878;2026-06-10;10000;10465.53;0;0
CI0000007886;2026-06-10;9900;10164.66;0;0
CI0000008397;2026-06-10;9700;10028.14;0;0
CI0000008405;2026-06-10;9800;10133.70;0;0
CI0000008439;2026-06-10;10000;10160.27;0;0
CI0000008637;2026-06-10;9900;10031.18;220;2178000
CI0000008868;2026-06-10;10000;10155.18;0;0
CI0000008876;2026-06-10;10000;10157.81;0;0
CI0000008884;2026-06-10;10000;10320.44;0;0
CI0000009254;2026-06-10;8095;8221.26;0;0
CI0000009262;2026-06-10;8095;8221.26;0;0
CI0000009437;2026-06-10;10000;10499.48;0;0
CI0000009445;2026-06-10;10000;10507.95;0;0
CI0000009635;2026-06-10;9444;9505.65;0;0
ML0000001197;2026-06-10;4620;4857.21;0;0
ML0000001312;2026-06-10;3933;3986.42;0;0
ML0000001544;2026-06-10;4000;4136.77;0;0
ML0000001668;2026-06-10;6250;6311.22;0;0
ML0000001932;2026-06-10;10000;10468.82;0;0
ML0000002112;2026-06-10;9795;10110.86;0;0
ML0000002120;2026-06-10;10000;10310.85;0;0
ML0000002369;2026-06-10;10000;10112.22;0;0
ML0000002542;2026-06-10;9800;10364.52;0;0
ML0000002930;2026-06-10;10000;10117.53;0;0
ML0000003193;2026-06-10;10000;10257.26;0;0
ML0000003318;2026-06-10;10000;10410.95;0;0
ML0000003326;2026-06-10;10000;10398.40;0;0
ML0000003573;2026-06-10;10000;10132.79;0;0
ML0000003581;2026-06-10;10000;10128.74;0;0
ML0000003870;2026-06-10;10000;10536.56;0;0
ML0000003888;2026-06-10;10000;10520.18;0;0
NE0000000940;2026-06-10;9900;10457.40;0;0
NE0000001088;2026-06-10;3892;4115.67;0;0
NE0000001344;2026-06-10;7500;7875.41;0;0
NE0000001492;2026-06-10;11550;11561.79;0;0
NE0000001625;2026-06-10;8955;9224.93;0;0
NE0000001914;2026-06-10;7500;7952.05;0;0
NE0000002326;2026-06-10;10000;10278.47;0;0
NE0000002417;2026-06-10;10000;10197.10;0;0
SN0000000985;2026-06-10;10000;10223.76;0;0
SN0000001371;2026-06-10;3000;3078.11;0;0
SN0000001454;2026-06-10;3000;3028.13;0;0
SN0000002239;2026-06-10;10000;10265.71;0;0
SN0000002395;2026-06-10;9800;9919.02;0;0
SN0000002403;2026-06-10;10000;10122.00;0;0
SN0000002411;2026-06-10;10000;10125.96;0;0
SN0000002726;2026-06-10;9700;9897.07;0;0
SN0000002734;2026-06-10;9999;10200.88;0;0
SN0000002742;2026-06-10;10000;10208.29;0;0
SN0000002916;2026-06-10;10000;10208.91;0;0
SN0000002924;2026-06-10;10000;10215.59;0;0
SN0000002932;2026-06-10;10000;10222.28;0;0
SN0000002965;2026-06-10;10000;10236.14;0;0
SN0000002973;2026-06-10;9950;10193.20;0;0
SN0000003310;2026-06-10;6844;6919.77;0;0
SN0000003484;2026-06-10;10000;10087.32;0;0
SN0000003922;2026-06-10;9950;10046.17;0;0
SN0000003930;2026-06-10;10000;10291.71;0;0
SN0000003948;2026-06-10;9700;9801.43;0;0
SN0000003955;2026-06-10;10000;10104.44;0;0
SN0000004037;2026-06-10;9800;10065.19;0;0
SN0000004045;2026-06-10;10000;10273.48;0;0
SN0000004052;2026-06-10;9800;10079.70;0;0
SN0000004060;2026-06-10;9500;9787.98;0;0
SN0000004243;2026-06-10;9286;9361.90;0;0
SN0000004250;2026-06-10;9286;9371.39;0;0
SN0000004268;2026-06-10;9950;10044.43;0;0
SN0000004276;2026-06-10;9950;10047.38;0;0
SN0000004284;2026-06-10;10000;10099.59;150;1480000
SN0000004292;2026-06-10;10000;10102.54;0;0
TG0000000744;2026-06-10;10300;10502.90;0;0
TG0000000801;2026-06-10;10000;10255.33;0;0
TG0000000934;2026-06-10;2500;2649.99;0;0
TG0000000991;2026-06-10;2917;2928.32;0;0
TG0000001213;2026-06-10;4125;4241.48;0;0
TG0000001221;2026-06-10;5333;5484.57;0;0
TG0000001304;2026-06-10;11500;11763.43;0;0
TG0000001585;2026-06-10;4618;4634.25;0;0
TG0000001726;2026-06-10;5900;5943.95;0;0
TG0000001833;2026-06-10;6000;6001.13;0;0
TG0000001890;2026-06-10;10000;10338.63;0;0
TG0000002070;2026-06-10;10000;10214.01;0;0
TG0000002237;2026-06-10;4600;4662.52;0;0
TG0000003011;2026-06-10;10000;10237.02;0;0
TG0000003128;2026-06-10;6238;6267.82;0;0
TG0000003235;2026-06-10;10000;10169.64;0;0
TG0000003243;2026-06-10;10000;10173.59;0;0
TG0000003326;2026-06-10;10000;10009.84;0;0
TG0000003367;2026-06-10;9565;9881.38;0;0
TG0000003375;2026-06-10;9565;9971.78;0;0
TG0000003425;2026-06-10;10165;10226.01;0;0
TG0000003433;2026-06-10;9500;9574.86;100;950000
BF0000000745;2026-06-11;10340;10575.22;0;0
BF0000001271;2026-06-11;9650;9763.66;0;0
BF0000001362;2026-06-11;11499;11612.66;0;0
BF0000001487;2026-06-11;3333;3381.86;0;0
BF0000001537;2026-06-11;4127;4241.53;0;0
BF0000001743;2026-06-11;9990;10270.11;0;0
BF0000001867;2026-06-11;9600;9737.77;0;0
BF0000002212;2026-06-11;9799;9973.62;0;0
BF0000002287;2026-06-11;10000;10046.22;0;0
BF0000002436;2026-06-11;10000;10251.93;0;0
BF0000002709;2026-06-11;10000;10103.28;0;0
BF0000002717;2026-06-11;9950;10060.11;0;0
BF0000002857;2026-06-11;6250;6276.15;0;0
BF0000003061;2026-06-11;10000;10061.63;0;0
BF0000003079;2026-06-11;10000;10064.08;0;0
BF0000003350;2026-06-11;9650;9674.73;0;0
BF0000003368;2026-06-11;10000;10025.87;0;0
BF0000003574;2026-06-11;10000;10243.65;0;0
BF0000004127;2026-06-11;10300;10384.75;0;0
BF0000004135;2026-06-11;10000;10159.23;0;0
BF0000004143;2026-06-11;10000;10087.32;203;2030000
BF0000004150;2026-06-11;10000;10089.89;0;0
